au13,year,lma,lma_stability,sub_lma,sub_lma_stability
554114,2006,15,1,8,1
554115,2006,15,1,8,1
554120,2006,15,1,8,1
554130,2006,15,1,8,1
554300,2006,16,0.932,1,1
554400,2006,15,1,9,0.744
554500,2006,16,0.932,1,1
554700,2006,15,1,8,1
554800,2006,16,0.932,1,1
554900,2006,16,0.88,2,1
555000,2006,16,0.88,2,1
555100,2006,16,0.88,2,1
555200,2006,16,0.932,3,1
555300,2006,16,0.932,3,0.532
555400,2006,16,0.932,4,1
555700,2006,16,0.932,3,1
555800,2006,16,0.932,3,1
555900,2006,16,0.932,3,1
556000,2006,16,0.932,3,1
556100,2006,16,0.932,3,1
556200,2006,16,0.932,3,1
556300,2006,16,0.932,3,1
556400,2006,16,0.932,3,1
556500,2006,16,0.932,3,1
556600,2006,16,0.932,3,1
556700,2006,16,0.932,3,1
556800,2006,16,0.932,3,1
556900,2006,16,0.932,3,1
557000,2006,16,0.932,3,1
557100,2006,16,0.932,3,1
557200,2006,16,0.932,3,1
557300,2006,16,0.932,3,1
557400,2006,16,0.932,3,1
557500,2006,16,0.932,3,1
557600,2006,16,0.932,3,1
557700,2006,16,0.932,3,1
557800,2006,16,0.932,3,1
557900,2006,16,0.932,3,1
558100,2006,16,0.932,3,1
558200,2006,16,0.932,3,0.684
558300,2006,16,0.932,5,0.996
558500,2006,16,0.88,6,0.5
558600,2006,16,0.88,7,1
558700,2006,16,0.88,7,1
558800,2006,16,0.932,3,0.984
558900,2006,10,1,1,1
559000,2006,16,0.88,7,1
559210,2006,16,0.88,7,1
559220,2006,16,0.88,7,1
559230,2006,10,1,1,1
559240,2006,10,1,1,1
559400,2006,16,0.88,7,1
559500,2006,10,1,1,1
559700,2006,10,1,4,1
560000,2006,10,1,4,1
560200,2006,10,1,5,0.98
560301,2006,10,1,6,1
560302,2006,10,1,6,1
560411,2006,10,1,4,1
560412,2006,10,1,4,1
560421,2006,10,1,4,1
560422,2006,10,1,4,1
560710,2006,10,1,4,1
560720,2006,10,1,4,1
560730,2006,10,1,4,1
560740,2006,10,1,4,1
560900,2006,10,1,1,1
561000,2006,10,1,7,0.588
561100,2006,10,1,6,0.98
561200,2006,10,1,7,0.48
561300,2006,10,1,8,1
561410,2006,10,1,4,1
561421,2006,10,1,1,1
561422,2006,10,1,7,0.588
561500,2006,10,1,8,1
561700,2006,10,1,8,1
561811,2006,10,1,6,1
561812,2006,10,1,6,1
561813,2006,10,1,6,1
561820,2006,10,1,5,0.98
561901,2006,10,1,9,0.84
561902,2006,10,1,6,1
562100,2006,10,1,6,1
562200,2006,10,1,6,1
562310,2006,10,1,6,1
562320,2006,10,1,6,1
562401,2006,10,1,6,1
562402,2006,10,1,6,1
562500,2006,10,1,6,1
562600,2006,10,1,6,1
562710,2006,10,1,6,1
562720,2006,10,1,6,1
562800,2006,10,1,6,1
562910,2006,10,1,6,1
562921,2006,10,1,6,1
562922,2006,10,1,6,1
563000,2006,10,1,6,1
563101,2006,10,1,6,1
563102,2006,10,1,6,1
563200,2006,10,1,6,1
563300,2006,10,1,6,1
563500,2006,10,1,8,1
563600,2006,10,1,8,1
563701,2006,14,1,2,1
563703,2006,14,1,2,1
563704,2006,14,1,2,1
563705,2006,14,1,2,1
563706,2006,14,1,2,1
563801,2006,10,1,5,0.98
563802,2006,10,1,10,0.96
563920,2006,14,1,2,1
564011,2006,10,1,8,1
564012,2006,10,1,8,1
564013,2006,10,1,8,1
564021,2006,10,1,8,1
564022,2006,14,0.904,2,1
564023,2006,14,0.904,2,1
564210,2006,10,1,8,1
564220,2006,10,1,8,1
564231,2006,10,1,8,1
564232,2006,10,1,8,1
564240,2006,10,1,8,1
564400,2006,14,0.904,2,1
564510,2006,14,1,3,0.996
564520,2006,14,1,3,0.996
564530,2006,14,1,3,0.996
564601,2006,14,1,4,1
564602,2006,14,1,3,0.996
564800,2006,14,1,5,1
564900,2006,14,1,5,1
565000,2006,14,1,5,1
565100,2006,14,1,5,1
565200,2006,14,1,5,1
565300,2006,14,1,5,1
565400,2006,14,1,5,1
565601,2006,14,1,4,1
565602,2006,14,1,4,1
565603,2006,14,1,4,1
565604,2006,14,1,4,1
565700,2006,14,1,4,1
565901,2006,14,1,2,1
565902,2006,14,1,2,1
565903,2006,14,1,2,1
566000,2006,14,1,2,1
566101,2006,14,1,2,1
566102,2006,14,1,2,1
566200,2006,14,1,2,1
566301,2006,14,1,2,1
566302,2006,14,1,2,1
566500,2006,14,1,3,0.996
566610,2006,14,1,3,0.996
566620,2006,14,1,3,0.996
566700,2006,14,1,3,0.996
566800,2006,14,1,3,0.996
566900,2006,14,1,3,0.996
567000,2006,14,1,3,0.996
567100,2006,14,1,3,0.996
567200,2006,14,1,3,0.996
567300,2006,14,1,3,0.996
567400,2006,14,1,3,0.996
567500,2006,14,1,3,0.996
567600,2006,14,1,3,0.996
567700,2006,14,1,3,0.996
567800,2006,14,1,3,0.996
567901,2006,14,1,3,0.996
567902,2006,14,1,3,0.996
568101,2006,14,1,5,1
568102,2006,14,1,5,1
568103,2006,14,1,5,1
568104,2006,14,1,5,1
568201,2006,14,1,5,1
568202,2006,14,1,5,1
568301,2006,14,1,5,1
568302,2006,14,1,5,1
568303,2006,14,1,5,1
568401,2006,14,1,5,1
568402,2006,14,1,5,1
568501,2006,14,1,5,1
568502,2006,14,1,5,1
568601,2006,14,1,5,1
568602,2006,14,1,5,1
568701,2006,14,1,5,1
568702,2006,14,1,5,1
568800,2006,14,1,5,1
568900,2006,14,1,5,1
569001,2006,14,1,5,1
569002,2006,14,1,5,1
569100,2006,14,1,5,1
569201,2006,14,1,5,1
569202,2006,14,1,5,1
569301,2006,14,1,5,1
569302,2006,14,1,5,1
569401,2006,14,1,5,1
569402,2006,14,1,5,1
569500,2006,14,1,5,1
569600,2006,14,1,5,1
569800,2006,14,1,5,1
569900,2006,14,1,5,1
570000,2006,14,1,5,1
570100,2006,14,1,5,1
570300,2006,14,1,5,0.996
570400,2006,14,1,4,1
570500,2006,14,1,4,1
570600,2006,14,1,4,1
570700,2006,14,1,4,1
570800,2006,14,1,4,1
570900,2006,14,1,4,1
571000,2006,14,1,4,1
571100,2006,14,1,4,1
571200,2006,14,1,4,1
571300,2006,14,1,4,1
571400,2006,14,1,4,1
571501,2006,14,1,4,1
571502,2006,14,1,4,1
571600,2006,14,1,4,1
571800,2006,14,1,4,1
571900,2006,14,1,4,1
572000,2006,14,1,4,1
572100,2006,14,1,4,1
572200,2006,14,1,4,1
572300,2006,10,1,1,1
572500,2006,14,1,4,1
572600,2006,14,1,4,1
572701,2006,14,1,4,1
572702,2006,14,1,4,1
572900,2006,14,1,6,1
573000,2006,14,1,6,1
573101,2006,14,1,6,1
573200,2006,14,1,6,1
573300,2006,14,1,6,1
573400,2006,14,1,6,1
573511,2006,14,1,6,0.8
573513,2006,14,1,6,1
573514,2006,14,1,6,0.996
573522,2006,14,1,4,1
573523,2006,14,1,6,0.996
573524,2006,14,1,6,1
573525,2006,14,1,4,1
573526,2006,14,1,5,0.996
573600,2006,14,1,6,0.876
573700,2006,14,1,6,0.876
573801,2006,14,1,6,0.876
573802,2006,14,1,6,0.876
573901,2006,14,1,6,0.876
573902,2006,14,1,6,1
573903,2006,14,1,6,0.876
574001,2006,14,1,6,0.876
574002,2006,14,1,4,1
574100,2006,14,1,6,0.876
574200,2006,14,1,6,1
574302,2006,14,1,6,1
574303,2006,14,1,4,1
574304,2006,14,1,6,1
574401,2006,14,1,6,1
574402,2006,14,1,6,1
574500,2006,14,1,4,1
574600,2006,14,1,6,1
574701,2006,14,1,6,1
574702,2006,14,1,6,1
574703,2006,14,1,6,1
574800,2006,14,1,6,1
574900,2006,14,1,6,1
575000,2006,14,1,6,1
575100,2006,14,1,6,1
575200,2006,14,1,6,1
575300,2006,14,1,6,1
575400,2006,14,1,6,1
575500,2006,14,1,6,1
575600,2006,14,1,6,1
575701,2006,14,1,6,1
575702,2006,14,1,6,1
575800,2006,14,1,6,1
575901,2006,14,1,6,1
575902,2006,14,1,6,1
576001,2006,14,1,6,1
576002,2006,14,1,6,1
576100,2006,14,1,6,1
576200,2006,14,1,6,1
576301,2006,14,1,6,1
576302,2006,14,1,6,1
576400,2006,14,1,6,1
576500,2006,14,1,6,1
576600,2006,14,1,6,1
576700,2006,14,1,6,1
576800,2006,14,1,6,1
576901,2006,14,1,6,1
576903,2006,14,1,6,1
577000,2006,14,1,6,1
577101,2006,14,1,6,1
577102,2006,14,1,6,1
577200,2006,14,1,6,1
577301,2006,14,1,6,1
577302,2006,14,1,6,1
577400,2006,14,1,6,1
577500,2006,14,1,6,1
577601,2006,14,1,6,1
577602,2006,14,1,6,1
577700,2006,14,1,4,0.608
577900,2006,10,0.792,11,1
578000,2006,10,0.792,11,1
578100,2006,10,0.792,11,1
578200,2006,10,0.792,11,1
578301,2006,17,1,1,0.72
578302,2006,17,1,2,0.94
578401,2006,17,1,3,0.772
578402,2006,17,1,4,1
578600,2006,17,1,2,1
578700,2006,17,1,2,1
578800,2006,17,1,2,1
578901,2006,17,1,2,1
578902,2006,17,1,2,1
579000,2006,17,1,2,1
579100,2006,17,1,2,1
579200,2006,17,1,2,1
579400,2006,17,1,2,1
579501,2006,17,1,5,1
579502,2006,17,1,5,0.736
579700,2006,17,1,5,1
579802,2006,17,1,6,0.86
579803,2006,17,1,7,1
579900,2006,17,1,7,0.62
580000,2006,17,1,7,1
580100,2006,17,1,7,1
580200,2006,18,1,1,1
580300,2006,18,1,2,1
580410,2006,18,1,3,0.848
580420,2006,18,1,4,1
580431,2006,18,1,5,0.524
580432,2006,18,1,4,1
580442,2006,18,1,6,1
580446,2006,18,1,1,1
580447,2006,18,1,2,0.792
580448,2006,18,1,5,0.524
580449,2006,18,1,2,1
580450,2006,18,1,7,0.832
580451,2006,18,1,8,1
580452,2006,18,1,9,0.604
580600,2006,19,1,1,1
580801,2006,18,1,8,1
580802,2006,18,1,8,1
580900,2006,20,1,1,1
581100,2006,18,1,6,1
581210,2006,18,1,4,1
581220,2006,18,1,4,1
581230,2006,18,1,4,1
581240,2006,18,1,4,1
581250,2006,18,1,4,1
581260,2006,18,1,4,1
581400,2006,21,1,1,1
581500,2006,21,1,1,1
581601,2006,19,1,1,1
581602,2006,19,1,1,1
581713,2006,19,1,2,1
581715,2006,19,1,3,1
581717,2006,19,1,3,1
581720,2006,19,1,3,1
581723,2006,19,1,2,1
581724,2006,19,1,3,1
581726,2006,19,1,3,1
581811,2006,19,1,3,1
581812,2006,19,1,4,0.744
581822,2006,19,1,3,1
581823,2006,19,1,3,1
581825,2006,19,1,5,1
581832,2006,19,1,6,1
581833,2006,19,1,6,1
581834,2006,19,1,3,1
581836,2006,19,1,5,1
581841,2006,19,1,7,1
581842,2006,19,1,7,1
581843,2006,19,1,7,1
581844,2006,19,1,7,1
581850,2006,19,1,6,1
582000,2006,19,1,2,1
582100,2006,19,1,2,1
582200,2006,19,1,2,1
582300,2006,19,1,2,1
582401,2006,19,1,2,1
582402,2006,19,1,2,1
582500,2006,19,1,2,1
582600,2006,19,1,2,1
582700,2006,19,1,2,1
582800,2006,19,1,2,1
582900,2006,19,1,2,1
583000,2006,19,1,2,1
583100,2006,19,1,2,1
583201,2006,19,1,2,1
583202,2006,19,1,2,1
583300,2006,19,1,2,1
583400,2006,19,1,2,1
583500,2006,19,1,2,1
583600,2006,19,1,2,1
583700,2006,19,1,2,1
583800,2006,19,1,2,1
583900,2006,19,1,2,1
584000,2006,19,1,2,1
584201,2006,19,1,3,1
584202,2006,19,1,3,1
584301,2006,19,1,6,1
584303,2006,19,1,6,1
584305,2006,19,1,2,1
584402,2006,22,1,1,1
584403,2006,22,1,2,1
584404,2006,22,1,2,1
584405,2006,22,1,2,1
584407,2006,22,1,1,1
584408,2006,22,1,2,1
584409,2006,22,1,2,1
584410,2006,22,1,2,1
584411,2006,22,1,3,0.996
584412,2006,22,1,4,1
584500,2006,22,1,2,1
584600,2006,22,1,4,1
584701,2006,22,1,4,1
584702,2006,22,1,4,1
584703,2006,19,1,7,1
584800,2006,22,1,5,1
584911,2006,22,1,5,1
584912,2006,22,1,5,1
584922,2006,22,1,5,1
584923,2006,22,1,5,1
584930,2006,22,1,5,1
584931,2006,22,1,3,0.996
584932,2006,22,1,5,1
584933,2006,22,1,6,1
584934,2006,22,1,5,1
584935,2006,22,1,5,1
584936,2006,22,1,5,1
584937,2006,22,1,6,1
584938,2006,22,1,6,1
584939,2006,22,1,7,1
584940,2006,22,1,8,1
585000,2006,22,1,5,1
585110,2006,22,1,5,1
585120,2006,22,1,5,1
585130,2006,22,1,5,1
585140,2006,22,1,5,1
585306,2006,22,1,7,1
585307,2006,22,1,9,1
585309,2006,22,1,9,1
585311,2006,22,1,10,1
585312,2006,22,1,10,1
585313,2006,22,1,10,1
585314,2006,22,1,7,1
585315,2006,22,1,7,1
585316,2006,22,1,9,1
585317,2006,22,1,9,1
585318,2006,22,1,9,1
585319,2006,22,1,9,1
585320,2006,22,1,11,0.964
585321,2006,22,1,10,1
585322,2006,22,1,10,1
585323,2006,22,1,10,1
585324,2006,22,1,12,0.888
585325,2006,22,1,12,0.888
585400,2006,22,1,9,1
585502,2006,21,1,2,1
585504,2006,21,1,3,1
585505,2006,21,1,4,1
585506,2006,21,1,5,1
585601,2006,21,1,6,1
585602,2006,21,1,6,1
585700,2006,23,1,1,1
585802,2006,23,1,1,1
585803,2006,23,1,1,1
585805,2006,23,1,1,1
585806,2006,23,1,1,1
585807,2006,23,1,1,1
585808,2006,23,1,1,1
586001,2006,23,1,1,0.832
586002,2006,23,1,1,1
586112,2006,23,1,1,1
586114,2006,23,1,1,1
586115,2006,23,1,1,1
586120,2006,23,1,1,1
586121,2006,23,1,1,1
586122,2006,23,1,1,1
586124,2006,23,1,1,1
586126,2006,23,1,1,1
586127,2006,23,1,1,1
586128,2006,23,1,1,1
586129,2006,23,1,1,1
586130,2006,23,1,1,1
586303,2006,23,1,1,1
586304,2006,23,1,1,1
586305,2006,23,1,1,1
586306,2006,23,1,1,1
586307,2006,23,1,1,1
586308,2006,23,1,1,1
586403,2006,23,1,1,1
586404,2006,23,1,1,1
586405,2006,23,1,1,1
586407,2006,23,1,1,1
586408,2006,23,1,1,1
586409,2006,23,1,1,1
586501,2006,23,1,1,1
586503,2006,23,1,1,1
586504,2006,23,1,1,1
586603,2006,23,1,1,1
586604,2006,23,1,1,1
586605,2006,23,1,1,1
586606,2006,23,1,1,1
586801,2006,23,1,1,1
586802,2006,23,1,1,1
586900,2006,23,1,2,0.856
587010,2006,23,1,2,0.856
587020,2006,23,1,3,0.932
587100,2006,23,1,2,0.856
587302,2006,23,1,3,0.856
587303,2006,23,1,3,0.856
587304,2006,23,1,3,0.856
587400,2006,23,1,3,1
587500,2006,23,1,3,1
587701,2006,23,1,3,1
587702,2006,23,1,3,1
587811,2006,23,1,4,1
587812,2006,23,1,3,1
587821,2006,23,1,3,1
587822,2006,23,1,3,1
587830,2006,23,1,3,1
587842,2006,23,1,3,0.856
587844,2006,23,1,3,0.772
587845,2006,23,1,3,0.856
587846,2006,23,1,3,0.8
587847,2006,23,1,3,0.788
587848,2006,23,1,3,1
587849,2006,23,1,3,1
587902,2006,23,1,4,0.996
587903,2006,23,1,3,0.856
587904,2006,23,1,3,1
587905,2006,23,1,3,1
588101,2006,23,1,4,1
588102,2006,23,1,4,1
588200,2006,23,1,4,1
588300,2006,23,1,4,1
588401,2006,23,1,4,1
588402,2006,23,1,4,1
588500,2006,23,1,4,1
588600,2006,23,1,4,1
588700,2006,23,1,4,1
588800,2006,23,1,4,1
588900,2006,23,1,4,1
589000,2006,23,1,4,0.996
589100,2006,23,1,4,0.936
589200,2006,23,1,4,0.732
589300,2006,23,1,5,0.54
589400,2006,23,1,4,0.936
589500,2006,23,1,4,0.936
589601,2006,23,1,4,0.936
589602,2006,23,1,4,0.936
589700,2006,23,1,4,0.936
589800,2006,23,1,4,0.936
589900,2006,23,1,4,0.936
590000,2006,23,1,4,0.936
590100,2006,23,1,4,0.936
590200,2006,23,1,4,0.936
590300,2006,23,1,3,0.788
590400,2006,23,1,4,0.6
590501,2006,23,1,5,1
590504,2006,23,1,5,1
590505,2006,23,1,5,1
590506,2006,23,1,4,1
590507,2006,23,1,1,0.752
590602,2006,23,1,5,1
590603,2006,23,1,5,1
590604,2006,23,1,1,1
590701,2006,23,1,4,0.936
590702,2006,23,1,4,0.936
590800,2006,23,1,4,0.936
590900,2006,23,1,3,0.76
591101,2006,23,1,3,0.564
591102,2006,23,1,5,0.472
591200,2006,23,1,5,0.996
591300,2006,23,1,5,0.976
591500,2006,23,1,5,0.784
591600,2006,23,1,5,0.66
591700,2006,23,1,5,0.784
591800,2006,23,1,4,1
591900,2006,23,1,4,1
592000,2006,23,1,4,1
592100,2006,23,1,5,0.524
592200,2006,23,1,5,0.54
592300,2006,23,1,5,0.668
592401,2006,23,1,5,0.66
592402,2006,23,1,5,0.784
592500,2006,23,1,5,0.784
592600,2006,23,1,5,0.784
592701,2006,23,1,5,0.784
592702,2006,23,1,5,1
592811,2006,23,1,5,1
592812,2006,23,1,5,1
592820,2006,23,1,5,1
592900,2006,23,1,5,1
593000,2006,23,1,5,1
593100,2006,23,1,5,1
593200,2006,23,1,5,0.784
593300,2006,23,1,5,0.784
593400,2006,23,1,5,0.96
593501,2006,23,1,5,0.784
593502,2006,23,1,5,1
593600,2006,23,1,5,1
593700,2006,23,1,5,1
593800,2006,23,1,5,1
593900,2006,23,1,5,1
594010,2006,23,1,5,1
594020,2006,23,1,5,1
594100,2006,23,1,5,1
594200,2006,23,1,5,0.996
594300,2006,23,1,5,0.972
594400,2006,23,1,5,0.572
594500,2006,23,1,5,0.996
594600,2006,23,1,5,0.784
594700,2006,23,1,3,0.756
594800,2006,23,1,3,0.76
594900,2006,23,1,3,0.756
595000,2006,23,1,3,0.756
595100,2006,23,1,3,0.784
595200,2006,23,1,3,0.756
595300,2006,23,1,3,0.788
595400,2006,23,1,3,0.564
595500,2006,23,1,5,0.464
595600,2006,23,1,5,1
595700,2006,23,1,5,1
595800,2006,23,1,5,1
595900,2006,23,1,5,1
596000,2006,23,1,5,0.78
596102,2006,23,1,5,0.78
596200,2006,23,1,5,0.78
596400,2006,23,1,5,0.976
596502,2006,23,1,6,0.932
596503,2006,23,1,6,0.932
596600,2006,23,1,6,0.932
596800,2006,24,1,1,1
596901,2006,24,1,2,1
596902,2006,24,1,3,1
597000,2006,25,1,1,1
597101,2006,23,1,6,0.928
597200,2006,23,1,3,1
597300,2006,23,1,2,0.856
597400,2006,23,1,2,0.856
597503,2006,23,1,2,0.856
597506,2006,23,1,2,0.856
597507,2006,23,1,3,1
597508,2006,23,1,3,1
597509,2006,23,1,3,1
597510,2006,23,1,3,1
597512,2006,23,1,3,1
597513,2006,23,1,3,1
597600,2006,26,1,1,1
597712,2006,26,1,2,0.792
597713,2006,26,1,3,0.912
597714,2006,26,1,4,1
597715,2006,26,1,4,1
597720,2006,26,1,1,1
597730,2006,26,1,5,1
597741,2006,26,1,6,1
597742,2006,26,1,6,1
597811,2006,26,1,4,1
597812,2006,26,1,4,1
597820,2006,26,1,4,1
597830,2006,26,1,4,1
597840,2006,26,1,4,1
597850,2006,26,1,4,1
597860,2006,26,1,4,1
598000,2006,27,1,1,1
598201,2006,27,1,2,1
598202,2006,27,1,2,1
598311,2006,27,1,1,1
598312,2006,27,1,1,1
598313,2006,27,1,3,0.936
598314,2006,27,1,2,1
598320,2006,27,1,3,0.936
598500,2006,27,1,1,1
598600,2006,27,1,1,1
598700,2006,27,1,2,1
598800,2006,27,1,2,1
598900,2006,27,1,2,1
599000,2006,27,1,2,1
599100,2006,27,1,2,1
599200,2006,27,1,2,1
599300,2006,27,1,2,1
599400,2006,27,1,2,1
599500,2006,27,1,2,1
599600,2006,27,1,2,1
599700,2006,27,1,2,1
599800,2006,27,1,2,1
599900,2006,27,1,2,1
600100,2006,27,1,4,1
600200,2006,27,1,4,1
600312,2006,27,1,4,1
600320,2006,27,1,4,1
600323,2006,27,1,4,1
600410,2006,27,1,5,1
600420,2006,27,1,2,1
600500,2006,27,1,5,1
600600,2006,27,1,6,1
600811,2006,27,1,6,1
600812,2006,27,1,6,1
600813,2006,27,1,6,1
600822,2006,27,1,7,1
600824,2006,27,1,7,1
600826,2006,27,1,6,1
600827,2006,27,1,7,1
600828,2006,27,1,6,1
600830,2006,27,1,7,1
600831,2006,27,1,7,1
600840,2006,27,1,6,1
601010,2006,27,1,6,1
601020,2006,27,1,6,1
601030,2006,27,1,6,1
601040,2006,27,1,6,1
601200,2006,28,1,1,1
601301,2006,28,1,1,1
601302,2006,28,1,2,1
601400,2006,28,1,1,1
601500,2006,28,1,3,0.844
601602,2006,28,1,4,0.624
601603,2006,28,1,1,1
601604,2006,28,1,1,1
601605,2006,28,1,4,0.624
601700,2006,28,1,1,1
601900,2006,28,1,5,0.864
602000,2006,28,1,5,0.988
602100,2006,28,1,5,0.988
602200,2006,28,1,6,1
602300,2006,28,1,2,1
602411,2006,28,1,6,1
602412,2006,28,1,6,1
602421,2006,28,1,4,0.772
602422,2006,28,1,5,0.956
602500,2006,28,1,6,1
602600,2006,28,1,2,1
602800,2006,28,1,5,0.988
602900,2006,28,1,4,0.948
603000,2006,28,1,4,0.972
603100,2006,28,1,4,0.968
603210,2006,28,1,4,1
603220,2006,28,1,4,1
603300,2006,28,1,4,1
603400,2006,28,1,4,1
603500,2006,28,1,4,1
603601,2006,28,1,4,1
603602,2006,28,1,4,1
603710,2006,28,1,4,1
603720,2006,28,1,4,1
603810,2006,28,1,4,0.972
603820,2006,28,1,4,0.972
603910,2006,28,1,4,0.968
603920,2006,28,1,4,0.964
603930,2006,28,1,5,0.888
604010,2006,28,1,4,1
604020,2006,28,1,4,1
604110,2006,28,1,4,0.968
604120,2006,28,1,4,0.968
604130,2006,28,1,5,0.884
604210,2006,28,1,5,0.876
604221,2006,28,1,5,0.988
604222,2006,28,1,4,0.94
604300,2006,28,1,5,0.876
604410,2006,28,1,5,0.88
604420,2006,28,1,5,0.872
604500,2006,28,1,5,0.872
604611,2006,28,1,4,0.964
604612,2006,28,1,4,0.964
604620,2006,28,1,4,0.968
604710,2006,28,1,4,1
604720,2006,28,1,4,1
604810,2006,28,1,4,0.968
604821,2006,28,1,4,0.88
604822,2006,28,1,4,0.968
604830,2006,28,1,7,1
604901,2006,28,1,7,1
604902,2006,28,1,7,1
605100,2006,28,1,3,0.844
605200,2006,28,1,3,0.844
605400,2006,28,1,5,0.872
605500,2006,28,1,5,0.876
605600,2006,28,1,5,0.876
605800,2006,28,1,5,0.988
605910,2006,28,1,5,0.988
605920,2006,28,1,5,0.988
606100,2006,28,1,6,1
606210,2006,28,1,6,1
606220,2006,28,1,6,1
606300,2006,28,1,6,1
606500,2006,28,1,8,1
606600,2006,28,1,8,1
606700,2006,28,1,8,1
606800,2006,28,1,8,1
606900,2006,28,1,8,1
607000,2006,28,1,8,1
607100,2006,28,1,8,1
607200,2006,28,1,8,1
607300,2006,28,1,8,1
607400,2006,28,1,8,1
607501,2006,29,1,1,1
607502,2006,28,1,9,1
607600,2006,28,1,9,1
607700,2006,28,1,9,1
607800,2006,29,1,1,1
607900,2006,29,1,2,1
608000,2006,29,1,2,1
608100,2006,29,1,2,1
608302,2006,29,1,3,1
608303,2006,29,1,3,1
608304,2006,29,1,4,1
608500,2006,29,1,3,1
608600,2006,29,1,5,1
608700,2006,29,1,6,1
608800,2006,29,1,4,1
609011,2006,30,1,1,1
609013,2006,29,1,7,1
609014,2006,29,1,7,1
609022,2006,29,1,6,1
609023,2006,29,1,6,1
609027,2006,29,1,6,1
609028,2006,29,1,6,1
609029,2006,29,1,4,1
609031,2006,29,1,6,1
609032,2006,29,1,6,1
609033,2006,29,1,6,1
609034,2006,29,1,6,1
609035,2006,29,1,6,1
609200,2006,29,1,6,1
609302,2006,29,1,6,1
609303,2006,29,1,6,1
609304,2006,29,1,6,1
609400,2006,30,1,2,1
609500,2006,30,1,2,1
609600,2006,30,1,2,1
609700,2006,30,1,3,1
609800,2006,30,1,3,1
609911,2006,30,1,4,0.884
609912,2006,30,1,5,1
609913,2006,30,1,5,1
609914,2006,30,1,5,1
609921,2006,30,1,5,1
609922,2006,30,1,5,1
610010,2006,30,1,6,1
610020,2006,30,1,2,1
610031,2006,30,1,2,1
610032,2006,30,1,6,1
610033,2006,30,1,6,1
610040,2006,30,1,7,1
610051,2006,30,1,4,0.884
610052,2006,30,1,5,1
610061,2006,30,1,3,1
610062,2006,30,1,5,1
610072,2006,30,1,3,1
610073,2006,30,1,3,1
610074,2006,30,1,5,1
610075,2006,30,1,5,1
610080,2006,30,1,3,0.6
610090,2006,30,1,5,1
610210,2006,30,1,6,1
610220,2006,30,1,6,1
610230,2006,30,1,6,1
610240,2006,30,1,6,1
610250,2006,30,1,6,1
610400,2006,30,1,6,1
610500,2006,30,1,7,1
610601,2006,30,1,5,1
610602,2006,30,1,5,1
610700,2006,30,1,5,1
610800,2006,30,1,5,1
610900,2006,30,1,5,1
611001,2006,30,1,5,1
611002,2006,30,1,5,1
611100,2006,30,1,5,1
611210,2006,30,1,5,1
611220,2006,30,1,5,1
611300,2006,30,1,5,1
611400,2006,30,1,5,1
611500,2006,30,1,5,1
611601,2006,30,1,5,1
611602,2006,30,1,5,1
611700,2006,30,1,5,1
611800,2006,30,1,5,1
611900,2006,30,1,5,1
612100,2006,30,1,8,1
612200,2006,30,1,9,1
612300,2006,30,1,9,1
612400,2006,30,1,1,1
612500,2006,30,1,9,1
612600,2006,30,1,9,1
612712,2006,30,1,1,1
612713,2006,30,1,2,1
612714,2006,30,1,1,1
612720,2006,30,1,9,1
612730,2006,30,1,9,1
612740,2006,30,1,9,1
612801,2006,30,1,9,0.792
612802,2006,30,1,9,0.792
612901,2006,30,1,1,1
613000,2006,30,1,10,0.832
615900,2006,3,1,4,0.656
616001,2006,4,0.996,3,1
616300,2006,3,0.996,1,1
619302,2006,8,1,4,1
626801,2006,30,1,8,1
500100,2013,1,1,1,1
500202,2013,1,1,1,1
500203,2013,1,1,1,1
500204,2013,1,1,1,1
500205,2013,1,1,1,1
500206,2013,1,1,1,1
500207,2013,1,1,1,1
500208,2013,1,1,1,1
500301,2013,1,1,1,1
500302,2013,1,1,1,1
500401,2013,1,1,2,1
500402,2013,1,1,2,1
500500,2013,1,1,3,0.54
500600,2013,1,1,2,0.54
500700,2013,1,1,2,0.54
500801,2013,1,1,3,0.54
500802,2013,1,1,2,0.54
500900,2013,1,1,2,1
501000,2013,1,1,4,1
501100,2013,1,1,2,1
501200,2013,1,1,2,1
501300,2013,1,1,2,1
501400,2013,1,1,4,1
501500,2013,1,1,4,1
501612,2013,1,1,2,1
501614,2013,1,1,2,1
501615,2013,1,1,2,1
501620,2013,1,1,4,1
501631,2013,1,1,2,1
501632,2013,1,1,2,1
501633,2013,1,1,2,1
501634,2013,1,1,2,1
501700,2013,1,1,2,1
501802,2013,1,1,5,0.856
501806,2013,1,1,6,1
501807,2013,1,1,7,0.74
501809,2013,1,1,5,1
501810,2013,1,1,5,1
501811,2013,1,1,6,1
501814,2013,1,1,7,0.74
501815,2013,1,1,6,1
501816,2013,1,1,6,1
501817,2013,1,1,5,1
501818,2013,1,1,5,1
501819,2013,1,1,5,1
502001,2013,1,1,5,1
502002,2013,1,1,5,1
502003,2013,1,1,5,1
502004,2013,1,1,5,1
502005,2013,1,1,5,1
502101,2013,1,1,5,1
502102,2013,1,1,5,1
502201,2013,1,1,5,1
502202,2013,1,1,5,1
502300,2013,1,1,5,1
502400,2013,1,1,5,1
502500,2013,1,1,5,1
502600,2013,1,1,5,1
502700,2013,1,1,5,1
502800,2013,1,1,5,1
